state,district,pincode,demo_age_5_17,demo_age_17_,enroll_age_0_5,enroll_age_5_17,enroll_age_18_greater,bio_age_5_17,bio_age_17_,enroll_ratio_5_17,enroll_ratio_17_plus,bio_ratio_5_17,bio_ratio_17_plus
Chhattisgarh,Bastar,494556,1.0,2.0,3.0,0.0,0.0,4.0,17.0,0.0,0.0,4.0,8.5
Maharashtra,Nandurbar,425424,16.0,217.0,52.0,16.0,2.0,605.0,1826.0,1.0,0.009216589861751152,37.8125,8.414746543778802
Kerala,Palakkad,678572,20.0,110.0,43.0,7.0,0.0,384.0,922.0,0.35,0.0,19.2,8.381818181818181
Maharashtra,Amravati,444904,57.0,1566.0,150.0,29.0,4.0,4191.0,13102.0,0.5087719298245614,0.002554278416347382,73.52631578947368,8.366538952745849
Tamil Nadu,Namakkal,637411,451.0,1280.0,187.0,12.0,0.0,1688.0,10692.0,0.026607538802660754,0.0,3.7427937915742793,8.353125
Andhra Pradesh,Visakhapatnam,531105,47.0,175.0,114.0,35.0,0.0,1070.0,1460.0,0.7446808510638298,0.0,22.76595744680851,8.342857142857143
Himachal Pradesh,Solan,173215,10.0,86.0,23.0,0.0,2.0,376.0,717.0,0.0,0.023255813953488372,37.6,8.337209302325581
Madhya Pradesh,East Nimar,450332,1.0,6.0,4.0,1.0,0.0,16.0,50.0,1.0,0.0,16.0,8.333333333333334
Andhra Pradesh,Karimnagar,505524,1.0,39.0,3.0,0.0,0.0,36.0,325.0,0.0,0.0,36.0,8.333333333333334
Himachal Pradesh,Hamirpur,177023,5.0,61.0,35.0,1.0,0.0,281.0,506.0,0.2,0.0,56.2,8.295081967213115
Haryana,Rohtak,124411,37.0,179.0,72.0,1.0,0.0,670.0,1481.0,0.02702702702702703,0.0,18.10810810810811,8.273743016759777
Maharashtra,Nandurbar,425423,35.0,402.0,73.0,19.0,6.0,988.0,3304.0,0.5428571428571428,0.014925373134328358,28.228571428571428,8.218905472636816
Madhya Pradesh,Chhindwara,480105,39.0,140.0,49.0,6.0,0.0,1111.0,1140.0,0.15384615384615385,0.0,28.487179487179485,8.142857142857142
Madhya Pradesh,Khargone,450661,16.0,52.0,20.0,7.0,0.0,260.0,422.0,0.4375,0.0,16.25,8.115384615384615
Himachal Pradesh,Solan,173218,6.0,72.0,24.0,1.0,0.0,359.0,580.0,0.16666666666666666,0.0,59.833333333333336,8.055555555555555
Haryana,Rohtak,124201,6.0,72.0,23.0,0.0,0.0,160.0,580.0,0.0,0.0,26.666666666666668,8.055555555555555
Madhya Pradesh,Hoshangabad,461990,293.0,771.0,970.0,328.0,12.0,5984.0,6193.0,1.1194539249146758,0.01556420233463035,20.423208191126278,8.03242542153048
Nagaland,Meluri,797114,8.0,88.0,2.0,13.0,2.0,160.0,705.0,1.625,0.022727272727272728,20.0,8.011363636363637
Nagaland,Zunheboto,797104,2.0,1.0,0.0,1.0,1.0,6.0,8.0,0.5,1.0,3.0,8.0
Andhra Pradesh,Medak,502310,0.0,2.0,0.0,0.0,0.0,3.0,16.0,0.0,0.0,3.0,8.0
Tamil Nadu,Tirunelveli,627551,2.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,1.5,8.0
Orissa,Khordha,752114,2.0,1.0,3.0,1.0,0.0,0.0,8.0,0.5,0.0,0.0,8.0
Orissa,Jagatsinghapur,754132,0.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,8.0
Odisha,NAYAGARH,752089,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,8.0
Chhattisgarh,Dantewada,494553,20.0,38.0,15.0,2.0,0.0,122.0,303.0,0.1,0.0,6.1,7.973684210526316
Haryana,Jhajjar,124202,18.0,178.0,69.0,2.0,0.0,665.0,1415.0,0.1111111111111111,0.0,36.94444444444444,7.949438202247191
Himachal Pradesh,Mandi,175050,13.0,35.0,17.0,0.0,0.0,183.0,278.0,0.0,0.0,14.076923076923077,7.942857142857143
Maharashtra,Nagpur,441304,55.0,516.0,72.0,4.0,0.0,1203.0,4095.0,0.07272727272727272,0.0,21.87272727272727,7.936046511627907
Odisha,Dhenkanal,759128,11.0,50.0,15.0,5.0,0.0,187.0,394.0,0.45454545454545453,0.0,17.0,7.88
Haryana,Kurukshetra,136030,39.0,235.0,86.0,0.0,0.0,959.0,1841.0,0.0,0.0,24.58974358974359,7.834042553191489
Haryana,Ambala,133206,8.0,57.0,28.0,0.0,0.0,230.0,446.0,0.0,0.0,28.75,7.824561403508772
Gujarat,Tapi,394655,44.0,177.0,94.0,3.0,8.0,798.0,1376.0,0.06818181818181818,0.04519774011299435,18.136363636363637,7.7740112994350286
Himachal Pradesh,Mandi,175036,13.0,108.0,34.0,1.0,0.0,466.0,836.0,0.07692307692307693,0.0,35.84615384615385,7.7407407407407405
Punjab,Rupnagar,140114,10.0,131.0,29.0,1.0,0.0,630.0,1012.0,0.1,0.0,63.0,7.7251908396946565
Nagaland,Kohima,797005,26.0,201.0,84.0,122.0,18.0,537.0,1551.0,4.6923076923076925,0.08955223880597014,20.653846153846153,7.7164179104477615
Chhattisgarh,Dantewada,494551,17.0,55.0,15.0,4.0,0.0,99.0,424.0,0.23529411764705882,0.0,5.823529411764706,7.709090909090909
Nagaland,Zunheboto,797109,6.0,115.0,10.0,27.0,3.0,156.0,883.0,4.5,0.02608695652173913,26.0,7.678260869565217
Madhya Pradesh,Harda *,461228,30.0,237.0,96.0,18.0,0.0,519.0,1801.0,0.6,0.0,17.3,7.59915611814346
Mizoram,Champhai,796261,8.0,61.0,25.0,1.0,6.0,448.0,459.0,0.125,0.09836065573770492,56.0,7.524590163934426
Maharashtra,Sangli,415303,24.0,326.0,56.0,10.0,1.0,1231.0,2445.0,0.4166666666666667,0.003067484662576687,51.291666666666664,7.5
Orissa,Baleshwar,756023,0.0,2.0,4.0,1.0,0.0,3.0,15.0,1.0,0.0,3.0,7.5
Chhattisgarh,Dantewada,494552,184.0,542.0,177.0,50.0,0.0,1624.0,4053.0,0.2717391304347826,0.0,8.826086956521738,7.477859778597786
Gujarat,Anand,388307,30.0,398.0,169.0,44.0,16.0,1413.0,2966.0,1.4666666666666666,0.04020100502512563,47.1,7.452261306532663
Maharashtra,Sangli,415415,11.0,30.0,2.0,0.0,0.0,196.0,222.0,0.0,0.0,17.818181818181817,7.4
Punjab,Shaheed Bhagat Singh Nagar,144524,12.0,80.0,15.0,0.0,3.0,469.0,592.0,0.0,0.0375,39.083333333333336,7.4
Orissa,Khordha,751024,3.0,92.0,23.0,5.0,0.0,88.0,677.0,1.6666666666666667,0.0,29.333333333333332,7.358695652173913
Madhya Pradesh,Hoshangabad,461122,9.0,26.0,11.0,1.0,0.0,246.0,191.0,0.1111111111111111,0.0,27.333333333333332,7.346153846153846
Himachal Pradesh,Mandi,175008,23.0,157.0,48.0,3.0,0.0,713.0,1142.0,0.13043478260869565,0.0,31.0,7.273885350318471
Tamil Nadu,Tirunelveli,627102,57.0,110.0,40.0,9.0,0.0,415.0,792.0,0.15789473684210525,0.0,7.280701754385965,7.2
Maharashtra,Ratnagiri,415603,12.0,124.0,19.0,0.0,0.0,498.0,890.0,0.0,0.0,41.5,7.17741935483871
Kerala,Palakkad,678571,9.0,143.0,42.0,8.0,0.0,437.0,1026.0,0.8888888888888888,0.0,48.55555555555556,7.174825174825175
Maharashtra,Dhule,424303,22.0,369.0,71.0,63.0,8.0,1085.0,2619.0,2.8636363636363638,0.02168021680216802,49.31818181818182,7.097560975609756
